Id	Name	Kind	Censored_Desc
54824	חוף דרום עין בוקק - ים המלח	חופים	מצונזר השוכן מדרום לחוף אשת לוט - עין בוקק מרכז , בים המלח . מצונזר ללא תשלום , וכולל סככות צל , שירותים , מלתחות , כסאות להשכרה ומתקני מנגל . חל איסור על הקמת אוהלים והבערת אש במתחם . בחגים מתאפשרת לינת קמפינג ושימוש במנגלים , באיזורים המוסדרים . ישנה גישה לנכים עד המים , באמצעות כיסא גלגלים שיושאל בתמורה להפקדת תעודה מזהה אצל המציל .
54899	חוף הפארק הלאומי באשקלון	חופים	"מצונזר המשתרע על 1.6 ק""מ , הנמצא בשטח מצונזר מצונזר אשקלון . מצונזר עשיר בנופי כורכר צבעוניים ושרידים מתקופת אשקלון העתיקה , כמו הסוללה הכנענית והבזיליקה הרומית . מצונזר מתאים גם לפיקניק , קמפינג ויש בו מדשאות , שירותים ומקלחות ."
54902	החוף השקט - חיפה	חופים	"מצונזר השקט הוא מצונזר עירוני במפרץ חיפה , מוגן ע""י שובר גלים . יש בו מזנון ומסעדת מצונזר , חניה מוסדרת ובתשלום , סככות צל , פינות ישיבה וכן רחצה נפרדת לגברים ונשים באמצע השבוע . ראו הערה לשעות פתיחה ."
54905	חוף סירונית ב' - נתניה	חופים	מצונזר סירונית ב ' הוא מהדרומיים בחופי נתניה , ומוגן בשני שוברי גלים . מצונזר פינות משחק , שמשיות ומזנון .
54909	החוף הנפרד הצפוני - טבריה 	חופים	מצונזר ארוך בכינרת , סמוך לטבריה . מצונזר הכולל מקטע של רחצה נפרדת לנשים וגברים בו זמנית . בנוסף , מצונזר יש מלתחות , מזנון , מדשאות , והצללה מלאה .
54910	חוף אכזיב (קלאב מד)	חופים	מצונזר הכולל אפשרות לקמפינג בשעות היום , וחניית קראוונים . קמפינג בלילה אפשרי , בתיאום מראש .  
54941	חוף גנים - טבריה	חופים	"מצונזר רחב ידיים סמוך לטבריה , המציע מדשאות מוצלות , מלתחות , איזור קמפינג ( בתאום מראש ) , ואפשרות למנגלים . מצונזר יש גם מתחם מצונזר צף "" אקווה כיף "" לילדים מגיל 6 ומעלה . מצונזר ממוקם בקרבת איזור המלונות ולפארק הארכיאולוגי של טבריה ."
54955	חוף לדוגמא - בת ים	חופים	מצונזר בבת ים , מוגן בשוברי גלים . מצונזר שירותים , מקלחות וברזיות , מזנון ובריכת ימי הולדת לילדים ( בתיאום מראש ) .
54958	חוף נפרד בת ים	חופים	מצונזר בבת ים , המציע רחצה נפרדת לגברים ונשים שומרי מסורת .
54972	חוף זבולון - הרצליה	חופים	"מצונזר זבולון , הנחשב ל""חוף הצעירים "" של הרצליה , קרוי על שם תנועת הנוער "" יורדי ים זבולון "" שנוסדה ב-1928 ופעלה מצונזר . כיום פועל מצונזר שבט צופי ים "" דקר "" , וכן יש בו מקלחות , שירותים , מתקני כושר ושעשועים , וגם מסעדה / לאונג ' בר המארח הופעות חיות ."
55126	בית הקברות הבריטי - רמלה	ארכיאולוגיה והיסטוריה	"בית עלמין צבאי שהוקם בישראל לאחר מלחמת העולם הראשונה . בבית הקברות טמונים חיילים בריטים , צ'כים , צרפתים , איטלקים וגרמנים , חלקם נפלו גם במלחמת העולם השנייה . 
 קרדיט לתמונה : שאולה הייטנר , מתוך מצונזר פיקיויקי ."
55402	גן לאומי עין כרם	פארקים וגנים	"מצונזר מצונזר השוכן למרגלות שכונת עין כרם בירושלים . 
 קרדיט לתמונה : מצונזר פיקיוויקי ."
55408	שמורת טבע אלוני אבא	טבע ובעלי חיים	"שמורת אלוני אבא היא שמורת מצונזר קטנה ושופעת , המשמרת בעיקר את שרידי חורשות עץ אלון התבור . השמורה נקראת על שם היישוב הסמוך אלוני אבא . 
 קרדיט לתמונות : יעקב שקולניק , רשות מצונזר והגנים . מחמוד נסאר , רשות מצונזר והגנים ."
55615	מצפה גרני	ארכיאולוגיה והיסטוריה	"פינת תצפית קסומה , בקצה שביל קצר . הוקמה לזכרו של תושב ערד עופר גרני . 
 קרדיט לתמונה : מצונזר התיירות הרשמי של ערד ."
55701	ספינת פרדייז באילת	ספורט אתגרי	"יאכטת "" פרדייז "" יאכטת מפרשים איתה תוכלו ליהנות בשיט תענוגות במפרץ אילת . על סיפון היאכטה תיהנו מבר משקאות מגוון , משטחי שיזוף מרווחים , שולחנות וכיסאות , ומוסיקה . ניתן לקיים הפלגות פרטיות או אירועים מיוחדים ."
55964	פארק מעיין נון	פארקים וגנים	מצונזר מעיין נון הנו מצונזר ארכיאולוגי בתחום המועצה האיזורית מגדל הכולל שרידי עתיקות , בריכה טבעית ומלאכותית , וזני צמחים נדירים . מצונזר קיימות פינות ישיבה לפיקניקים בסמוך לנחל , שביל הליכה וחניה מסודרת .
6268	אנדרטת התאומים	פארקים וגנים	"אנדרטת התאומים לזכר הנספים בבניין התאומים בניו יורק ב-9.11.2001 , עוצבה ע""י האומן- הפסל , אליעזר וייסוף . הרעיון העיצובי הוא "" דגל ארה""ב המתנופף ועולה כלהבה השמיימה "" . 
 מדובר ביציקת ברונזה בגובה 6 מ ' המוצבת על בסיס יצוק מאלומיניום בגובה 1.5 מ ' . בבסיס האנדרטה יצר האומן מעין חלון בו הוצב מקטע פלדה שהובא מהריסות מגדלי התאומים . 
 הפסל ממוקם במרכזה של רחבה עגולה המוקפת קירות בגובה 2 מ ' כך שמי שיורד אל הרחבה מנותק מסביבתו וכל שנראה היא האנדרטה על רקע השמים . 
 בין רחבת ההשתהות לרחבת האנדרטה נבנו מדרגות ישיבה ל-120 איש , ערוגות צמחיה ו-14 לוחות מיציקת אלומיניום בהן חקוקים שמותיהם של למעלה מ-3000 הנספים בשלושת אתרי האסון . מצונזר מונגש לבעלי מוגבלויות . 
 צלם : אבישי טייכר . מתוך מצונזר פיקיוויקי ."
6303	דרך בורמה	טבע ובעלי חיים	"דרך בורמה , סיפור המצור על ירושלים ופריצת הדרך אליה הוא אחד הסיפורים המרתקים והמרגשים של מלחמת העצמאות . 
 דרך בורמה עקפה את העמדות של הלגיון הירדני בין לטרון ושער הגיא ובזכותה חודש הקשר עם ירושלים הנצורה . 
 את הדרך שפרצו לוחמי חטיבת הראל של הפלמ""ח , פרצה שוב ובהצלחה מרובה , הקרן הקיימת לישראל וכיום אפשר למצוא לאורכה מצונזר , חניונים וחורשות נטועות . 
 צלם : אבישי טייכר . מתוך מצונזר פיקיוויקי . 
 "
6357	חצר סרגיי	ארכיאולוגיה והיסטוריה	"חצר ציורית התחומה במבנה אירופאי ובה שני מגדלי אבן . 
 במרכז המבנה גינת נוי , בריכת דגים , בור מים , מתקני שאיבה קדומים ועוד . במאה ה-19 שימש מצונזר בית הארחה לבני האצולה האירופאית . 
 צלם : אבישי טייכר . מתוך מצונזר פיקיוויקי . 
 "
6386	טיילת החומות	ארכיאולוגיה והיסטוריה	"טיילת לאורך חומות העיר העתיקה שממנה יש תצפית על חלקים גדולים של העיר העתיקה והעיר המערבית . 
 הטיילת מתחילה במגדל דוד ומסתיימת ברובע היהודי או בכותל . 
 "
6388	טיילת לואי	פארקים וגנים	"טיילת המאפשרת כ-20 דקות של הליכה נינוחה והפסקות מנוחה על ספסלי הישיבה הפזורים לאורכה . מהטיילת נשקף נוף ממפרץ חיפה , דרך נהריה ועד ראש הנקרה . אפשר לצאת מהטיילת למסלולי טיול שונים בעיר . 
 צילום : אבישי טייכר dovi100.h מתוך פיקיוויקי 
 "
6391	יד אבשלום	ארכיאולוגיה והיסטוריה	"יד אבשלום , מצבת קבורה מפוארת מן המאה הראשונה לפנהʺס , המיוחסת לאבשלום , בנו המורד של דוד המלך . המסורת הערבית מייחסת אותו למשפחת פרעה ואילו הנוצרים משייכים את הקבר שמאחורי המצבה לקבר יוסף אבי ישי . 
 המצבה היא אחת משרשרת מצבות חצובות בסלע הכוללת גם את קבר זכריה וקבר בני חזיר . 
 מן היפות שבמצבות הסלע הקדומות בארץ ישראל כולה . 
 צלם : אלה פאוסט . מתוך מצונזר פיקיוויקי . 
 "
